medCodigo,medNombreGenerico,medFormaFarmaceutica,medConcentracion,medUnidadMedida,medRes008,medRes029,medRes5521,medRes5926,medRes5592
V03AB1501,NALOXONA CLORHIDRATO ,SOLUCIÓN INYECTABLE,"0,4 MG/ML (0,04%)",,0,0,1,1,1
M01AE0201,NAPROXENO,SUSPENSIÓN ORAL,150 MG/ 5ML (3%) ,,0,0,1,1,1
M01AE0202,NAPROXENO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
M01AE02141,NAPROXENO,TABLETAS CON O SIN R,250 MG,1,0,1,0,0,0
M01AE02231,NAPROXENO,ORAL,150 MG/ 5ML (3%),1,0,1,0,0,0
M01AN002141,NAPROXENO,TABLETA O CÁPSULA,250 MG,,1,0,0,0,0
M01AN002231,NAPROXENO,ORAL,150 MG/ 5ML (3%) ,,1,0,0,0,0
L04AA2301,NATALIZUMAB,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J05AE0401,NELFINAVIR,SUSPENSIÓN ORAL,250 MG/5ML (5%),,0,0,1,1,1
J05AE04011,NELFINAVIR,TABLETAS CON O SIN R,250 MG,1,0,1,0,0,0
J05AE0402,NELFINAVIR,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J05AE04251,NELFINAVIR,ORAL,50 MG / ML,1,0,1,0,0,0
J05AN013011,NELFINAVIR,TABLETA,250 MG ,,1,0,0,0,0
J05AN013251,NELFINAVIR,ORAL,50 MG / ML ,,1,0,0,0,0
S01AN003601,NEOMICINA(SULFATO)+POLIMIXINAB,SOLUCIÓN OFTÁLMICA,"0,3 - 0,5% DE BASE + 5.000 - 20.000 UI/ML ",,1,0,0,0,0
N07AA01701,NEOSTIGMINA,SOLUCIÓN INYECTABLE,"0,5 MG/ML",1,0,1,0,0,0
N07AA0101,NEOSTIGMINA METILSULFATO,SOLUCIÓN INYECTABLE,"0,5 MG/ML (0,05%)",,0,0,1,1,1
N07AN004701,NEOSTIGMINA METILSULFATO,SOLUCIÓN INYECTABLE,"0,5 MG/ML ",,1,0,0,0,0
J07AL01701,"NEUMOCOCO, ANTÍGENO DE POLISAC",INYECTABLE,,1,0,1,0,0,0
J05AG0101,NEVIRAPINA,SUSPENSIÓN ORAL,50 MG/5 ML (1%),,0,0,1,1,1
J05AG01011,NEVIRAPINA,TABLETAS CON O SIN R,200 MG,1,0,1,0,0,0
J05AG0102,NEVIRAPINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J05AG01251,NEVIRAPINA,ORAL,50 MG/5 ML,1,0,1,0,0,0
J05AN014011,NEVIRAPINA,TABLETA,200 MG ,,1,0,0,0,0
J05AN014251,NEVIRAPINA,ORAL,50 MG/5 ML ,,1,0,0,0,0
P02DN005011,NICLOSAMIDA,TABLETA,500 MG ,,1,0,0,0,0
C08CA0501,NIFEDIPINA,TABLETA Ó CÁPSULA DE LIBERACIÓN PROGRAMADA.,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C08CA05151,NIFEDIPINA,TABLETA Ó CÁPSULA DE,30 MG,1,0,1,0,0,0
C08CN006101,NIFEDIPINA,CÁPSULA,C PSULA 10 MG,,1,0,0,0,0
C08CN006151,NIFEDIPINA,TABLETA O CÁPSULA DE LIBERACIÓN PROGRAMADA,30 MG ,,1,0,0,0,0
P01CC0101,NIFURTIMOX,TABLETA,120 MG ,,0,0,1,1,1
P01CC01011,NIFURTIMOX,TABLETA,120 MG,1,0,1,0,0,0
P01CN007011,NIFURTIMOX,TABLETA,120 MG ,,1,0,0,0,0
C08CA0601,NIMODIPINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C08CA0602,NIMODIPINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,0
C08CA06141,NIMODIPINA,TABLETAS CON O SIN R,30 MG,1,0,1,0,0,0
C08CA06701,NIMODIPINA,SOLUCIÓN INYECTABLE,10 MG/50 ML,1,0,1,0,0,0
C08CN008141,NIMODIPINA,TABLETA O CÁPSULA,30 MG,,1,0,0,0,0
C08CN008701,NIMODIPINA,SOLUCIÓN INYECTABLE,10 MG/50 ML ,,1,0,0,0,0
G01AA5101,NISTANINA + METRONIDAZOL,OVULO O TABLETA VAGINAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,0,1
A07AA0201,NISTATINA,SUSPENSIÓN ORAL,100.000 UI/ML ,,0,0,1,1,1
A07AA0202,NISTATINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A07AA02021,NISTATINA,TABLETAS CON O SIN R,500.000 UI,1,0,1,0,0,0
A07AA02231,NISTATINA,ORAL,100.000 UI/ML,1,0,1,0,0,0
D01AA0101,NISTATINA,CREMA,100.000 UI/G ,,0,0,1,1,1
D01AA01321,NISTATINA,,100.000 UI/G,1,0,1,0,0,0
D01AN009321,NISTATINA,,100.000 UI/G ,,1,0,0,0,0
G01AA0101,NISTATINA,OVULO O TABLETA VAGINAL,100.000 UI ,,0,0,1,1,1
G01AA01501,NISTATINA,OVULO OTABLETA VAGI,100.000 UI,1,0,1,0,0,0
G01AN009501,NISTATINA,ÓVULO OTABLETA VAGINAL,100.000 UI,,1,0,0,0,0
J02AN009021,NISTATINA,GRAGEA,500.000 UI ,,1,0,0,0,0
J02AN009231,NISTATINA,ORAL,100.000 UI/ML ,,1,0,0,0,0
V03AB08701,NITRATO DE SODIO,SOLUCIÓN INYECTABLE,3%,1,0,1,0,0,0
G04AN010141,NITROFURANTOÍNA,TABLETA O CÁPSULA,50 MG,,1,0,0,0,0
G04AN010142,NITROFURANTOÍNA,TABLETA O CÁPSULA,100 MG,,1,0,0,0,0
J01XE0101,NITROFURANTOÍNA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01XE01141,NITROFURANTOÍNA,TABLETAS CON O SIN R,50 MG,1,0,1,0,0,0
J01XE01142,NITROFURANTOÍNA,TABLETAS CON O SIN R,100 MG,2,0,1,0,0,0
C01DA0201,NITROGLICERINA,SOLUCIÓN INYECTABLE,"5 MG/ML (0,5%)",,0,0,1,1,1
C01DN011701,NITROGLICERINA,SOLUCIÓN INYECTABLE,0.5 % ,,1,0,0,0,0
C02DD01721,NITROPRUSIATO, ESTÉRIL I,50 MG,1,0,1,0,0,0
C01CA0301,NOREPINEFRINA,SOLUCIÓN INYECTABLE,"1 MG/ML (0,1%)",,0,0,1,1,1
C01CA03701,NOREPINEFRINA,SOLUCIÓN INYECTABLE,1MG/ML,1,0,1,0,0,0
G03FA01000,NORESTISTERONA Y ESTRÓGENO,TABLETAS CON O SIN R,"1 MG + 35 MCG,",0,0,1,0,0,0
G03FA0101,NORETINDRONA + ETINILESTRADIOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
G03FA01TNPOA01,NORETINDRONA + ETINILESTRADIOL,"TABLETAS, GRAGEAS O COMPRIMIDOS",1 MG + 35 MCG,,1,0,0,0,0
J01MA0601,NORFLOXACINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01MN012141,NORFLOXACINA,TABLETA O CÁPSULA,400 MG,,1,0,0,0,0
J01MA06141,NORFLOXACINO,TABLETAS CON O SIN R,400 MG,1,0,1,0,0,0
V03AO001701,OBIDOXIMA CLORURO,SOLUCIÓN INYECTABLE,25%,,1,0,0,0,0
H01CB0201,OCTREOTIDE,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05AH0301,OLANZAPINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05AH0302,OLANZAPINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05AH03161,OLANZAPINA,TABLETAS CON O SIN R,5MG,1,0,1,0,0,0
N05AH03162,OLANZAPINA,TABLETAS CON O SIN R,10MG,2,0,1,0,0,0
A02BC0101,OMEPRAZOL,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A02BC0102,OMEPRAZOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,0
A02BC01101,OMEPRAZOL,TABLETAS CON O SIN R,20MG,1,0,1,0,0,0
A02BC01161,OMEPRAZOL,TABLETAS CON O SIN R,40MG,1,0,1,0,0,0
A02BC01721,OMEPRAZOL, ESTÉRIL I,40MG,1,0,1,0,0,0
A02BO002101,OMEPRAZOL,CÁPSULA,20 MG ,,1,0,0,0,0
A04AA01011,ONDANSETRÓN,TABLETAS CON O SIN R,8 MG,1,0,1,0,0,0
A04AA01701,ONDANSETRÓN,SOLUCIÓN INYECTABLE,8 MG/ 4  ML,1,0,1,0,0,0
A04AA0101,ONDANSETRON ,SOLUCIÓN INYECTABLE,"2 MG/ML (0,2%) ",,0,0,1,1,1
A04AA0102,ONDANSETRON ,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A04AO008011,"ONDANSETRON ""USO EXCLUSIVO EN QUIMIOTERAPIA ANTINEOPLÁSICA """,TABLETA,8 MG ,,1,0,0,0,0
A04AO008701,"ONDANSETRON ""USO EXCLUSIVO EN QUIMIOTERAPIA ANTINEOPLÁSICA""",SOLUCIÓN INYECTABLE,8 MG/ 4  ML,,1,0,0,0,0
M01CO003701,OROTIOGLUCOSA U OROTIOMALATO,SOLUCIÓN INYECTABLE,50 MG/ML ,,1,0,0,0,0
M01CO003711,OROTIOGLUCOSA U OROTIOMALATO,INYECTABLE,500 MG/10 ML  ,,1,0,0,0,0
B05AA02771,OTRAS FRACCIONES PROTEICAS DEL,SOLUCIÓN INYECTABLE,NO MENOS DEL 4%,1,0,1,0,0,0
D04AX99371,OTROS ANTIPRURIGINOSOS,LOCIÓN,10%,1,0,1,0,0,0
D02AX99311,OTROS EMOLIENTES Y PROTECTORES,,,1,0,1,0,0,0
J01CF04721,OXACILINA, ESTÉRIL I,1 G,1,0,1,0,0,0
J01CO004721,OXACILINA (SAL SÓDICA),POLVO PARA INYECCIÓN,1 G ,,1,0,0,0,0
J01CF0401,OXACILINA (SAL SÓDICA) ,POLVO ESTÉRIL PARA INYECCIÓN,1 G ,,0,0,1,1,1
N03AF0201,OXCARBAZEPINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N02AA0501,OXICODONA,TABLETA DE LIBERACIÓN PROGRAMADA,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N02AA05041,OXICODONA,TABLETA DE LIBERACIÓ,10 MG,1,0,1,0,0,0
N02AA05042,OXICODONA,TABLETA DE LIBERACIÓ,20 MG,2,0,1,0,0,0
N02AA05043,OXICODONA,TABLETA DE LIBERACIÓ,40 MG,3,0,1,0,0,0
N02AO009041,OXICODONA,TABLETA DE LIBERACIÓN PROGRAMADA,10 MG  ,,1,0,0,0,0
N02AO009042,OXICODONA,TABLETA DE LIBERACIÓN PROGRAMADA,20 MG  ,,1,0,0,0,0
N02AO009043,OXICODONA,TABLETA DE LIBERACIÓN PROGRAMADA,40 MG  ,,1,0,0,0,0
V03AN0101,OXÍGENO,GAS,GAS,,0,0,1,1,1
V03AN01901,OXÍGENO,GAS,GAS,1,0,1,0,0,0
V07AO005901,OXÍGENO,GAS,GAS,,1,0,0,0,0
R01AA0501,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,25 MG/ML (0,025%) ",,0,0,1,1,1
R01AA0502,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,5 MG/ML (0,05%) ",,0,0,1,1,1
R01AA05421,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,25 MG/ML (0,025%)",1,0,1,0,0,0
R01AA05422,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,5 MG/ML (0,05%)",2,0,1,0,0,0
R01AO006421,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,25 MG/ML (0,025%) ",,1,0,0,0,0
R01AO006422,OXIMETAZOLINA,SOLUCIÓN NASAL,"0,5 MG/ML (0,05%) ",,1,0,0,0,0
H01BB0201,OXITOCINA,SOLUCIÓN INYECTABLE,10 UI/ML ,,0,0,1,1,1
H01BB0202,OXITOCINA,SOLUCIÓN INYECTABLE,5 UI/ML ,,0,0,1,1,0
H01BB02701,OXITOCINA,SOLUCIÓN INYECTABLE,5 UI/ML,1,0,1,0,0,0
H01BB02702,OXITOCINA,SOLUCIÓN INYECTABLE,10 UI/ML,2,0,1,0,0,0
H01BO007701,OXITOCINA,SOLUCIÓN INYECTABLE,5 UI/ML ,,1,0,0,0,0
H01BO007702,OXITOCINA,SOLUCIÓN INYECTABLE,10 UI/ML ,,1,0,0,0,0
L01CD0101,PACLITAXEL,SOLUCIÓN INYECTABLE,"5,98 - 6 MG/ML",,0,0,1,1,1
L01CD01701,PACLITAXEL,SOLUCIÓN INYECTABLE,30 MG,1,0,1,0,0,0
L01CD01702,PACLITAXEL,SOLUCIÓN INYECTABLE,100 - 150 MG,2,0,1,0,0,0
L01CP038701,PACLITAXEL  **,SOLUCIÓN INYECTABLE,30 MG ,,1,0,0,0,0
L01CP038702,PACLITAXEL  **,SOLUCIÓN INYECTABLE,100 - 150 MG ,,1,0,0,0,0
J06BB1601,PALIVIZUMAB,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
M05BA0301,PAMIDRONATO DISÓDICO,POLVO ESTÉRIL PARA INYECCIÓN.,90 MG ,,0,0,1,1,1
M05BP039701,PAMIDRONATO DISODICO  **,SOLUCIÓN INYECTABLE,90 MG ,,1,0,0,0,0
M03AC01701,PANCURONIO,SOLUCIÓN INYECTABLE,4 MG/2 ML,1,0,1,0,0,0
M03AC0101,PANCURONIO BROMURO,SOLUCIÓN INYECTABLE,"2 MG/ML (0,2%) ",,0,0,1,1,1
M03AP001701,PANCURONIO BROMURO,SOLUCIÓN INYECTABLE,4 MG/2 ML ,,1,0,0,0,0
A02BC0201,PANTOPRAZOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N02BE01011,PARACETAMOL,TABLETA CON O SIN RE,500 MG,1,0,1,0,0,0
N02BE01201,PARACETAMOL,SOLUCIÓN ORAL,100 MG/ML (10%),1,0,1,0,0,0
N02BE01221,PARACETAMOL,JARABE,150 MG/5 ML (3%),1,0,1,0,0,0
N06AB0501,PAROXETINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
D09AP002351,PASTA DE UNNA,PREPARACIÓN MAGISTRAL,PREPARACIÓN MAGISTRAL,,1,0,0,0,0
L03AA1301,PEGFILGRASTIM,SOLUCIÓN INYECTABLE,"1 MG/0,1 ML",,0,0,1,1,1
L03AA13701,PEGFILGRASTIM,SOLUCIÓN INYECTABLE,"1MG/0,1ML",1,0,1,0,0,0
M01CC0101,PENICILAMINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
M01CC01141,PENICILAMINA,CÁPSULA O TABLETA,250 MG,1,0,1,0,0,0
M01CP003141,PENICILAMINA,TABLETA Ó CÁPSULA,250 MG  Ó ,,1,0,0,0,0
J01CE0201,PENICILINA FENOXIMETÍLICA (Y SALES),POLVO PARA RECONSTITUIR A SUSPENSIÓN ORAL,250 MG/5 ML (5%) ,,0,0,1,1,1
J01CE0202,PENICILINA FENOXIMETÍLICA (Y SALES),"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01CP004141,PENICILINA FENOXIMETÍLICA (Y SALES),TABLETA O CÁPSULA,500 A 650 MG,,1,0,0,0,0
J01CP004231,PENICILINA FENOXIMETÍLICA (Y SALES),ORAL,250 MG/5 ML (5%) ,,1,0,0,0,0
J01CE0801,PENICILINA G BENZATÍNICA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01CE0802,PENICILINA G BENZATÍNICA,POLVO ESTÉRIL PARA INYECCIÓN,2.400.000 U.I,,0,0,1,1,0
J01CP005721,PENICILINA G BENZATÍNICA,POLVO PARA INYECCIÓN,1.200.000 UI ,,1,0,0,0,0
J01CP005722,PENICILINA G BENZATÍNICA,POLVO PARA INYECCIÓN,2.400.000 UI ,,1,0,0,0,0
J01CE0901,PENICILINA G PROCAÍNICA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01CE0902,PENICILINA G PROCAÍNICA,POLVO ESTÉRIL PARA INYECCIÓN,800.000 U.I,,0,0,1,1,0
J01CP006721,PENICILINA G PROCAÍNICA,POLVO PARA INYECCIÓN,400.000 UI ,,1,0,0,0,0
J01CP006722,PENICILINA G PROCAÍNICA,POLVO PARA INYECCIÓN,800.000 UI ,,1,0,0,0,0
J01CE0101,PENICILINA G SÓDICA O POTÁSICA CRISTALINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01CE0102,PENICILINA G SÓDICA O POTÁSICA CRISTALINA,POLVO ESTÉRIL PARA INYECCIÓN,5.000.000 U.I,,0,0,1,1,0
J01CP007721,PENICILINA G SÓDICA O POTÁSICA CRISTALINA,POLVO PARA INYECCIÓN,1.000.000 UI ,,1,0,0,0,0
J01CP007722,PENICILINA G SÓDICA O POTÁSICA CRISTALINA,POLVO PARA INYECCIÓN,5.000.000 UI ,,1,0,0,0,0
P01CX0101,PENTAMIDINA,POLVO ESTÉRIL PARA INYECCIÓN,200 MG,,0,0,1,1,1
P01CX0102,PENTAMIDINA,SOLUCIÓN  PARA NEBULIZACIÓN,5 -10 %,,0,0,1,1,1
P01CX01461,PENTAMIDINA,SOLUCIÓNNEBUL,5 -10 %,1,0,1,0,0,0
P01CX01721,PENTAMIDINA, ESTÉRIL I,200MG,1,0,1,0,0,0
P01CP008461,PENTAMIDINA ISETIONATO,SOLUCIÓN NEBULIZACIÓN,5 - 10 %,,1,0,0,0,0
P01CP008721,PENTAMIDINA ISETIONATO,POLVO PARA INYECCIÓN,200 MG ,,1,0,0,0,0
N02AB02701,PETIDINA (MEPERIDINA),SOLUCIÓN INYECTABLE,100 MG/2 ML,1,0,1,0,0,0
S01EB01602,PILOCARPINA,SOLUCIÓN OFTÁLMICA,20 MG/ML (2%),2,0,1,0,0,0
S01EB0101,PILOCARPINA CLORHIDRATO O NITRATO,SOLUCIÓN OFTÁLMICA,20 MG/ML (2%) ,,0,0,1,1,1
S01EP009601,PILOCARPINA CLORHIDRATO O NITRATO,SOLUCIÓN OFTÁLMICA,10 MG/ML (1%) ,,1,0,0,0,0
S01EP009602,PILOCARPINA CLORHIDRATO O NITRATO,SOLUCIÓN OFTÁLMICA,20 MG/ML (2%) ,,1,0,0,0,0
S01EP009603,PILOCARPINA CLORHIDRATO O NITRATO,SOLUCIÓN OFTÁLMICA,40 MG/ML (4%) ,,1,0,0,0,0
J01CR05721,PIPERACILINA E INHIBIDORES DE, ESTÉRIL I,4.5 G,1,0,1,0,0,0
J01CP037721,PIPERACILINA/TAZOBACTAM,POLVO PARA INYECCIÓN,4.5 G ,,1,0,0,0,0
J01CR0501,PIPERACILINA/TAZOBACTAM ,POLVO ESTÉRIL PARA INYECCIÓN,4.5 G   ,,0,0,1,1,1
P02CB0101,PIPERAZINA,JARABE,1 G/5 ML (20%) ,,0,0,1,1,1
P02CB01221,PIPERAZINA,JARABE,1 G/5 ML (20%),1,0,1,0,0,0
P02CP010221,PIPERAZINA,JARABE,1 G/5 ML (20%) ,,1,0,0,0,0
N05AC04701,PIPOTIAZINA,SOLUCIÓN INYECTABLE,25 MG/ML,1,0,1,0,0,0
N05AC0401,PIPOTIAZINA PALMITATO,SOLUCIÓN INYECTABLE,"25 MG/ML (2,5%)",,0,0,1,1,1
N05AP011701,PIPOTIAZINA PALMITATO,SOLUCIÓN INYECTABLE,25 MG/ML ,,1,0,0,0,0
P02CC01141,PIRANTEL,CÁPSULA O TABLETA,"250 MG COMO BASE,",1,0,1,0,0,0
P02CC01231,PIRANTEL,ORAL,250 MG/5 ML COMO BAS,1,0,1,0,0,0
P02CC0101,PIRANTEL (EMBONATO O PAMOATO),"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
P02CC0102,PIRANTEL (EMBONATO O PAMOATO),SUSPENSIÓN ORAL,250 MG/5 ML COMO BASE (5%) ,,0,0,1,1,1
P02CP012141,PIRANTEL (EMBONATO O PAMOATO),TABLETA O CÁPSULA,"250 MG COMO BASE,",,1,0,0,0,0
P02CP012231,PIRANTEL (EMBONATO O PAMOATO), ORAL,250 MG/5 ML COMO BASE (5%) ,,1,0,0,0,0
J04AK0101,PIRAZINAMIDA,TABLETA CON O SIN  RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO.,500 MG,,0,0,1,1,1
J04AK01011,PIRAZINAMIDA,TABLETA CON O SINR,500 MG,1,0,1,0,0,0
J04AK0102,PIRAZINAMIDA,TABLETA CON O SIN  RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO.,400 MG,,0,0,1,1,1
J04AK01161,PIRAZINAMIDA,TABLETA CON O SINR,400 MG,1,0,1,0,0,0
J04AP013011,PIRAZINAMIDA,TABLETA,500 MG ,,1,0,0,0,0
N07AA02011,PIRIDOSTIGMINA,TABLETA,60 MG,1,0,1,0,0,0
N07AA0201,PIRIDOSTIGMINA BROMURO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N07AP014011,PIRIDOSTIGMINA BROMURO,TABLETA,60 MG ,,1,0,0,0,0
A11HA02141,PIRIDOXINA (VIT B6),TABLETA CON O SINR,"50 MG ,",1,0,1,0,0,0
A11HA0201,PIRIDOXINA CLORHIDRATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A11HP015141,PIRIDOXINA CLORHIDRATO,"TABLETA, GRAGEA O CÁPSULA",50 MG,,1,0,0,0,0
P01BD0101,PIRIMETAMINA,TABLETA O CÁPSULA,25 MG ,,0,0,1,1,1
P01BD01141,PIRIMETAMINA,TABLETA O CÁPSULA,25 MG,1,0,1,0,0,0
P01BP016141,PIRIMETAMINA,TABLETA O CÁPSULA,25 MG,,1,0,0,0,0
P01BD5101,PIRIMETAMINA + SULFADOXINA,SUSPENSIÓN ORAL ,"(25 + 500) MG/5 ML (0,5% + 10%)",,0,0,1,1,1
P01BD5102,PIRIMETAMINA + SULFADOXINA,TABLETA O CÁPSULA,(25 + 500) MG ,,0,0,1,1,1
P01BP017141,PIRIMETAMINA + SULFADOXINA,TABLETA O CÁPSULA,(25 + 500) MG,,1,0,0,0,0
P01BP017231,PIRIMETAMINA + SULFADOXINA,ORAL,"(25 + 500) MG/5 ML (0,5% + 10%) ",,1,0,0,0,0
P01BD51141,"PIRIMETAMINA, COMBINACIONES",TABLETA O CÁPSULA,(25 + 500) MG,1,0,1,0,0,0
P01BD51231,"PIRIMETAMINA, COMBINACIONES",ORAL,(25 + 500) MG/5 ML (,1,0,1,0,0,0
B05AP018771,PLASMA HUMANO,SUSTANCIA PURA,SUSTANCIA PURA,,1,0,0,0,0
B05AX0301,PLASMA HUMANO,SUSTANCIA PURA,,,0,0,1,1,1
B05AX03771,PLASMA SANGUÍNEO,SUSTANCIA PURA,,1,0,1,0,0,0
D06BBA0321,PLATA,,1G,1,0,1,0,0,0
D06BA0101,PLATA SULFADIAZINA,CREMA,"0,01",,0,0,1,1,1
D08AP020321,PLATA SULFADIAZINA,,1%,,1,0,0,0,0
D06BB0401,PODOFILINA,SOLUCIÓN TÓPICA,20%,,0,0,0,0,1
D06BP021301,PODOFILINA,SOLUCIÓN TÓPICA,20%,,1,0,0,0,0
D10AX9501,PODOFILINA,SOLUCIÓN TÓPICA,"0,2",,0,0,1,1,0
D10AX95301,PODOFILOTOXINA,SOLUCIÓN TÓPICA,20G,1,0,1,0,0,0
V03AE0101,"POLIESTIRENO,  SULFONATO DE",POLVO Y SUSPENSIÓN ORAL (ENEMA),100 G,,0,0,1,1,1
J07BF02201,"POLIOMIELITIS, VACUNAORAL , V",ORAL,,1,0,1,0,0,0
A12BP022701,POTASIO CLORURO,SOLUCIÓN INYECTABLE,20 MEQ /10 ML ,,1,0,0,0,0
B05XA0101,POTASIO CLORURO,SOLUCIÓN INYECTABLE,2 MEQ/ML,,0,0,1,1,1
B05XA0601,POTASIO FOSFATO,SOLUCIÓN INYECTABLE,FOSFATO 3 MM/ML. POTASIO 4.4 MEQ/ML  ,,0,0,1,1,1
B05BP039701,POTASIO FOSFATO  **,SOLUCIÓN INYECTABLE," FOSFATO (3MM/ML) POTASIO (4,4MEQ/ML)",,1,0,0,0,0
V03AB0401,PRALIDOXIMA,POLVO ESTÉRIL PARA INYECCION,"0,02",,0,0,1,1,1
V03AB04721,PRALIDOXIMA, ESTÉRIL I,2%,1,0,1,0,0,0
V03AP024701,PRALIDOXIMA, INYECTABLE,5%,,1,0,0,0,0
